retozar,1. intr. Dicho de una persona o de un animal: Saltar y corretear alegremente.
retrasar,"1. tr. Hacer que algo llegue o suceda más tarde del tiempo debido o acordado. Retrasar el pago, el viaje. U. t. c. prnl."
retribuir,"1. tr. Recompensar o pagar un servicio, favor, etc."
retroceder,1. intr. Volver hacia atrás.
retrucar,"1. intr. En los juegos de billar y de trucos, dicho de una bola: Volver impelida de la banda y herir a la otra que le causó el movimiento."
reunir,1. tr. Volver a unir. U. t. c. prnl.
revelar,1. tr. Descubrir o manifestar lo ignorado o secreto. U. t. c. prnl.
reventar,1. tr. Deshacer o desbaratar algo aplastándolo con violencia.
reverberar,1. intr. Dicho de la luz: Reflejarse en una superficie bruñida.
reverenciar,1. tr. Respetar o venerar.
revertir,1. intr. Dicho de una cosa: Volver al estado o condición que tuvo antes.
revisar,1. tr. Ver con atención y cuidado.
revolcar,"1. tr. Derribar a alguien y maltratarlo, pisotearlo, revolverlo."
revolotear,"1. tr. Arrojar algo a lo alto con ímpetu, de suerte que parece que da vueltas."
revolver,"1. tr. Menear algo de un lado a otro, moverlo alrededor o de arriba abajo."
rezar,1. tr. Dirigir a Dios o a personas santas oraciones de contenido religioso.
rezongar,"1. intr. Gruñir, refunfuñar a lo que se manda, ejecutándolo de mala gana."
rezumar,1. tr. Dicho de un sólido: Dejar pasar a través de sus poros o grietas gotas de algún líquido. La pared rezuma humedad. U. t. c. intr. El botijo rezuma. U. t. c. prnl. El cántaro se rezuma.
reír,1. tr. Celebrar con risa algo.
reñir,1. tr. Reprender o corregir a alguien con algún rigor o amenaza.
robar,1. tr. Quitar o tomar para sí con violencia o con fuerza lo ajeno.
robustecer,1. tr. Dar robustez. U. t. c. prnl.
rociar,1. tr. Esparcir en gotas menudas agua u otro líquido.
rodar,1. tr. Hacer que un automóvil marche sin rebasar las velocidades prescritas por el fabricante para el rodaje.
rodear,1. tr. Poner una o varias cosas alrededor de otra. U. t. c. prnl.
roer,"1. tr. Dicho de un animal: Cortar menuda y superficialmente, con los dientes u otros órganos bucales análogos, el alimento."
rogar,1. tr. Pedir algo a alguien como gracia o favor. Rogamos atención.
romper,"1. tr. Separar con más o menos violencia las partes de un todo, deshaciendo su unión. U. t. c. prnl."
roncar,1. intr. Hacer ruido bronco con el resuello cuando se duerme.
rondar,1. tr. Dar vueltas alrededor de algo. La mariposa ronda la luz.
rozar,"1. tr. Limpiar las tierras de las matas y hierbas inútiles antes de labrarlas, bien para que retoñen las plantas o bien para otros fines."
rugir,1. intr. Dicho del león o de otros animales salvajes: Emitir rugidos.
rumiar,"1. tr. Masticar por segunda vez, volviéndolo a la boca, el alimento que ya estuvo en el depósito que a este efecto tienen algunos animales."
rumorear,1. tr. Difundir un rumor o una noticia entre la gente. Se rumoreaba que asistiría al evento. La prensa rumorea que habrá pacto. U. t. c. intr. Algunos rumorean sobre su ascenso.
saborear,1. tr. Dar sabor y gusto a algo.
sacar,1. tr. Poner algo fuera del lugar donde estaba encerrado o contenido.
saciar,1. tr. Calmar por completo el hambre o la sed de alguien. U. t. c. prnl.
sacudir,1. tr. Mover violentamente algo a una y otra parte. U. t. c. prnl.
salar,"1. tr. Poner en sal un alimento, como la carne o el pescado, para su conservación."
salir,1. intr. Pasar de dentro afuera. U. t. c. prnl.
salivar,1. intr. Producir saliva.
saltar,1. tr. Salvar de un salto un espacio o distancia. Saltar una zanja.
saludar,"1. tr. Dirigir a alguien, al encontrarlo o despedirse de él, palabras corteses, interesándose por su salud o deseándosela, diciendo adiós, hola, etc."
sanar,1. tr. Restituir a alguien la salud que había perdido.
sancionar,1. tr. Dicho de una autoridad competente: Ratificar una ley o disposición mediante sanción.
sancochar,"1. tr. Cocer la comida, dejándola medio cruda y sin sazonar."
sanear,1. tr. Afianzar o asegurar la reparación o satisfacción del daño que puede sobrevenir.
sangrar,1. tr. Abrir o punzar una vena a alguien y dejar salir determinada cantidad de sangre.
santiguar,"1. tr. Hacer la señal de la cruz desde la frente al pecho y desde el hombro izquierdo al derecho, invocando a la Santísima Trinidad. U. m. c. prnl."
saquear,1. tr. Dicho de los soldados: Apoderarse violentamente de lo que hallan en un lugar.
satisfacer,1. tr. Pagar enteramente lo que se debe.
sazonar,1. tr. Dar sazón a la comida.
secar,"1. tr. Extraer la humedad, o hacer que se evapore de un cuerpo mojado, mediante el aire o el calor que se le aplica. U. t. c. prnl."
seccionar,1. tr. Dividir algo en secciones.
secuestrar,"1. tr. Retener indebidamente a una persona para exigir dinero por su rescate, o para otros fines."
secundar,"1. tr. Apoyar, cooperar con alguien ayudándole en la realización de sus propósitos."
sedar,"1. tr. Apaciguar, sosegar o calmar algo o a alguien."
seducir,"1. tr. Persuadir a alguien con argucias o halagos para algo, frecuentemente malo."
segar,"1. tr. Cortar mieses o hierba con la hoz, la guadaña o cualquier máquina a propósito."
segregar,1. tr. Separar o apartar algo o a alguien de otra u otras cosas.
seguir,1. tr. Ir después o detrás de alguien. U. t. c. intr.
seleccionar,"1. tr. Elegir, escoger por medio de una selección."
sembrar,1. tr. Arrojar y esparcir las semillas en la tierra preparada para este fin. U. t. c. intr.
sentar,"1. tr. Poner o colocar a alguien en una silla, banco, etc., de manera que quede apoyado y descansando sobre las nalgas. U. t. c. prnl."
sentir,1. tr. Experimentar sensaciones producidas por causas externas o internas.
separar,"1. tr. Establecer distancia, o aumentarla, entre algo o alguien y una persona, animal, lugar o cosa que se toman como punto de referencia. U. t. c. prnl."
sepultar,1. tr. Poner en la sepultura a un difunto o enterrarlo.
ser,1. copulat. U. para afirmar del sujeto lo que significa el atributo.
sermonear,1. tr. coloq. Amonestar o reprender a alguien.
serpentear,1. intr. Moverse o extenderse formando curvas y vueltas como la serpiente.
servir,1. intr. Estar al servicio de alguien. U. t. c. tr.
señalar,"1. tr. Poner o estampar señal en una cosa para darla a conocer o distinguirla de otra, o para acordarse después de algo."
significar,"1. tr. Dicho de una cosa: Ser, por naturaleza, imitación o convenio, representación, indicio o signo de otra cosa distinta."
silbar,1. intr. Dar o producir silbos o silbidos. U. t. c. tr.
silenciar,1. tr. Callar u omitir algo sobre algo o alguien.
simpatizar,1. intr. Sentir simpatía.
simular,"1. tr. Representar algo, fingiendo o imitando lo que no es."
situar,1. tr. Poner a alguien o algo en determinado sitio o situación. U. t. c. prnl.
sobrenadar,1. intr. Mantenerse encima del agua o de otro líquido sin hundirse. U. t. en sent. fig.
sobrepasar,1. tr. Rebasar un límite.
sobresalir,"1. intr. Dicho de una persona o de una cosa: Exceder a otras en figura, tamaño, etc."
sobrevenir,"1. intr. Suceder o acaecer, generalmente de forma repentina."
sobrevivir,1. intr. Dicho de una persona: Vivir después de la muerte de otra o después de un determinado suceso.
socorrer,"1. tr. Ayudar, favorecer en un peligro o necesidad."
sofocar,"1. tr. Ahogar, impedir la respiración a alguien."
soldar,"1. tr. Pegar y unir sólidamente dos cosas, o dos partes de una misma cosa, normalmente con alguna sustancia igual o semejante a ellas. U. t. c. prnl."
solear,1. tr. Tener expuesto al sol algo o a alguien por algún tiempo. U. t. c. prnl.
solidificar,1. tr. Hacer sólido un fluido. U. t. c. prnl.
soliviantar,1. tr. Mover el ánimo de alguien para inducirle a adoptar alguna actitud rebelde u hostil. U. t. c. prnl.
sollozar,1. intr. Respirar de manera profunda y entrecortada a causa del llanto.
soltar,1. tr. Desatar o desceñir.
sombrear,1. tr. Dar o producir sombra.
sonar,1. intr. Dicho de una cosa: Hacer o causar ruido.
sonreír,"1. intr. Reírse un poco o levemente, y sin ruido. U. t. c. prnl."
soplar,"1. intr. Despedir aire con violencia por la boca, alargando los labios un poco abiertos por su parte media. U. t. c. tr."
soportar,1. tr. Sostener o llevar sobre sí una carga o peso.
sorber,1. tr. Beber aspirando.
sorprender,1. tr. Pillar desprevenido.
sortear,1. tr. Someter a alguien o algo al resultado de los medios fortuitos o casuales que se emplean para fiar a la suerte una resolución.
sosegar,"1. tr. Aplacar, pacificar, aquietar. U. t. c. prnl."
soslayar,"1. tr. Pasar por alto algo, especialmente una dificultad, dejándolo de lado."
sospechar,1. tr. Imaginar algo por conjeturas fundadas en apariencias o indicios. Sospecho que me engaña.
sostener,"1. tr. Sustentar, mantener firme algo. U. t. c. prnl."
soterrar,1. tr. enterrar (‖ poner debajo de tierra).
suavizar,1. tr. Hacer suave. U. t. c. prnl.
subir,1. intr. Ir o moverse hacia arriba. Los brazos suben lentamente.
subordinar,1. tr. Sujetar a alguien o algo a la dependencia de otra persona o cosa. U. t. c. prnl.
subsistir,"1. intr. Dicho de una cosa: Permanecer, durar o conservarse."
subyugar,"1. tr. Avasallar, sojuzgar, dominar poderosa o violentamente. U. t. c. prnl."
suceder,"1. tr. Ir detrás de alguien o de algo, seguirlo en el tiempo o en el espacio. El día sucede a la noche. Era u. t. c. intr."
sucumbir,"1. intr. Ceder, rendirse, someterse."
sudar,1. intr. Secretar sudor. U. t. c. tr.
sufrir,"1. tr. Sentir físicamente un daño, un dolor, una enfermedad o un castigo. U. t. c. intr."
sujetar,"1. tr. Someter al dominio, señorío o disposición de alguien. U. t. c. prnl."
sumar,1. tr. añadir (‖ agregar). U. t. c. prnl. A su falta de tiempo se suma ahora una nueva obligación.
sumergir,1. tr. Meter algo debajo del agua o de otro líquido. U. t. c. prnl.
superponer,1. tr. Añadir algo o ponerlo encima de otra cosa.
suplicar,"1. tr. Rogar, pedir con humildad y sumisión algo."
suprimir,"1. tr. Hacer cesar, hacer desaparecer. Suprimir un empleo, un impuesto, una pensión."
surcar,1. tr. Hacer surcos en la tierra al ararla.
suspirar,1. intr. Dar suspiros.
sustituir,1. tr. Poner a alguien o algo en lugar de otra persona o cosa. Ha sustituido su foto por una más reciente.
sustraer,"1. tr. Apartar, separar, extraer."
susurrar,"1. intr. Hablar quedo, produciendo un murmullo. U. t. c. tr."
tabletear,1. intr. Hacer chocar tabletas o tablas para producir ruido.
tambalear,"1. intr. Dicho de una persona o de una cosa: Moverse a uno y otro lado, como si se fuese a caer. U. m. c. prnl."
tamizar,1. tr. Pasar algo por tamiz.
tantear,1. tr. Medir o parangonar algo con otra cosa para ver si viene bien o ajustada.
tapar,1. tr. Cubrir o cerrar lo que está descubierto o abierto.
taponar,1. tr. Cerrar con tapón un orificio cualquiera.
tardar,1. intr. Emplear tiempo en hacer algo.
tartamudear,1. intr. Hablar o leer con pronunciación entrecortada y repitiendo las sílabas.
tasar,1. tr. Fijar oficialmente el precio máximo o mínimo para una mercancía.
tatuar,"1. tr. Grabar dibujos en la piel humana, introduciendo materias colorantes bajo la epidermis, por las punzadas o picaduras previamente dispuestas. U. t. c. prnl."
tañer,"1. tr. Tocar un instrumento musical de percusión o de cuerda, en especial una campana."
tejer,1. tr. Formar en el telar la tela con la trama y la urdimbre.
temblar,"1. intr. Agitarse con sacudidas de poca amplitud, rápidas y frecuentes."
temer,1. tr. Tener a alguien o algo por objeto de temor.
templar,"1. tr. Moderar, entibiar o suavizar la fuerza de algo. Apl. al genio o enojo de una persona, u. t. en sent. fig."
tender,"1. tr. Desdoblar, extender o desplegar lo que está cogido, doblado, arrugado o amontonado."
tener,1. tr. Asir o mantener asido algo.
terminar,1. tr. Poner término a algo.
testimoniar,"1. tr. Atestiguar, o servir de testigo para algo."
tintinear,1. intr. tintinar.
tirar,"1. tr. Dejar caer intencionadamente algo. Tirar el libro, el pañuelo."
tiritar,"1. intr. Temblar o estremecerse de frío o por causa de fiebre, de miedo, etc."
tirotear,1. tr. Disparar repetidamente armas de fuego portátiles contra personas o cosas. U. t. c. prnl.
titilar,1. intr. Dicho de una parte del organismo animal: Agitarse con ligero temblor.
titubear,"1. intr. Oscilar, perdiendo la estabilidad y firmeza."
tocar,1. tr. Ejercitar el sentido del tacto.
tomar,1. tr. Coger o asir con la mano algo.
tonificar,1. tr. entonar (‖ fortalecer el organismo).
tontear,1. intr. Hacer o decir tonterías.
torcer,"1. tr. Dar vueltas a algo sobre sí mismo, de modo que tome forma helicoidal. U. t. c. prnl."
tornear,1. tr. Labrar y pulir un objeto en el torno.
torrar,1. tr. tostar (‖ poner algo a la lumbre hasta que tome color).
torturar,1. tr. Dar tortura. U. t. c. prnl.
toser,1. intr. Tener o padecer tos.
tostar,"1. tr. Poner algo a la lumbre, para que lentamente se le introduzca el calor y se vaya desecando, sin quemarse, hasta que tome color. U. t. c. prnl."
totalizar,1. tr. Determinar el total de diversas cantidades.
trabajar,1. intr. Ocuparse en cualquier actividad física o intelectual. Trabajar en la tesis doctoral. Trabaja poco y mal.
trabar,"1. tr. Juntar o unir una cosa con otra, para darles mayor fuerza o resistencia."
traer,"1. tr. Conducir o trasladar algo al lugar en donde se habla o de que se habla. Traer una carta, una noticia."
traficar,"1. intr. Comerciar, negociar con el dinero y las mercancías."
tragar,1. tr. Hacer movimientos voluntarios o involuntarios de tal modo que algo pase de la boca hacia el estómago. U. t. c. prnl.
traicionar,1. tr. Cometer traición.
trampear,1. tr. coloq. Engañar a alguien o eludir alguna dificultad con artificio y cautela.
trancar,1. tr. Cerrar una puerta con una tranca o un cerrojo.
tranquilizar,"1. tr. Poner tranquilo, sosegar a alguien o algo. U. t. c. prnl."
transferir,1. tr. Pasar o llevar algo desde un lugar a otro.
transformar,1. tr. Hacer cambiar de forma a alguien o algo. U. t. c. prnl.
transigir,"1. intr. Consentir en parte con lo que no se cree justo, razonable o verdadero, a fin de acabar con una diferencia. U. t. c. tr."
transitar,1. intr. Ir o pasar de un punto a otro por vías o parajes públicos.
transmitir,"1. tr. Trasladar, transferir."
transparentar,1. tr. Dicho de un cuerpo: Permitir que se vea o perciba algo a través de él.
transpirar,1. intr. Dicho del cuerpo: Exudar a través del tegumento. U. t. c. prnl.
transportar,1. tr. Llevar a alguien o algo de un lugar a otro.
transvasar,
traquetear,1. tr. Mover o agitar algo de una parte a otra. U. especialmente hablando de los líquidos.
trascender,"1. intr. Exhalar olor tan vivo y subido, que penetra y se extiende a gran distancia."
trasladar,1. tr. Llevar a alguien o algo de un lugar a otro. U. t. c. prnl.
trasnochar,"1. intr. Dicho de una persona: Pasar la noche, o gran parte de ella, velando o sin dormir."
traspasar,1. tr. Pasar o llevar algo de un sitio a otro.
trasplantar,1. tr. Trasladar plantas del sitio en que están arraigadas y plantarlas en otro.
trasquilar,"1. tr. Cortar el pelo a trechos, sin orden ni arte. U. t. c. prnl."
trastabillar,1. intr. Dar traspiés o tropezones.
trastornar,1. tr. Invertir el orden regular de algo.
trasudar,1. tr. Exhalar o echar de sí trasudor.
tratar,1. tr. Manejar algo y usarlo materialmente.
trenzar,1. tr. Hacer trenzas.
trepar,1. intr. Subir a un lugar alto o poco accesible valiéndose y ayudándose de los pies y las manos. U. t. c. tr.
trinchar,1. tr. Partir en trozos la comida para servirla.
triturar,"1. tr. Moler o desmenuzar una materia sólida, sin reducirla enteramente a polvo."
triunfar,1. intr. Quedar victorioso.
trocar,1. m. Med. Instrumento de cirugía que consiste en un punzón revestido de una cánula.
tronar,1. intr. impers. Haber o sonar truenos.
tronchar,"1. tr. Partir o romper sin herramienta un vegetal por su tronco, tallo o ramas principales. El viento tronchó el árbol. U. t. c. prnl."
trotar,1. intr. Dicho de un caballo: Ir al trote.
trozar,1. tr. romper (‖ quebrar).
tullir,1. intr. Cineg. Dicho de un ave de rapiña: Arrojar el excremento.
tumbar,1. tr. Hacer caer o derribar a alguien o algo.
ubicar,1. tr. Situar o instalar en determinado espacio o lugar.
ulcerar,1. tr. Causar úlcera. U. t. c. prnl.
ultimar,"1. tr. Dar fin a algo, acabarlo, concluirlo."
ultrajar,1. tr. Ajar o injuriar.
uncir,"1. tr. Atar o sujetar al yugo bueyes, mulas u otras bestias."
ungir,"1. tr. Aplicar a alguien o algo aceite u otra materia pingüe, extendiéndola superficialmente."
unificar,"1. tr. Hacer de muchas cosas una o un todo, uniéndolas, mezclándolas o reduciéndolas a una misma especie. U. t. c. prnl."
uniformar,1. tr. Hacer uniformes dos o más cosas. U. t. c. prnl.
unir,"1. tr. Hacer que una cosa esté al lado de otra, o en contacto con ella formando un todo."
universalizar,"1. tr. Hacer universal algo, generalizarlo mucho."
untar,1. tr. Aplicar y extender superficialmente aceite u otra materia pingüe sobre algo.
urdir,1. tr. Preparar los hilos en la urdidera para pasarlos al telar.
urgir,1. tr. Pedir o exigir algo con urgencia o apremio. Los vecinos urgían la construcción de un parque.
usar,1. tr. Hacer servir una cosa para algo. U. t. c. intr.
usufructuar,1. tr. Der. Tener o gozar el usufructo de una cosa.
usurpar,"1. tr. Apoderarse de una propiedad o de un derecho que legítimamente pertenece a otro, por lo general con violencia."
utilizar,1. tr. Hacer que algo sirva para un fin.
vaciar,1. tr. Dejar vacío algo. Vaciar una botella. Vaciar el bolsillo. U. t. c. prnl.
vacilar,1. intr. Dicho de una persona o de una cosa: Moverse de manera indeterminada o inestable.
vadear,1. tr. Pasar un río u otra corriente de agua profunda por el vado o por cualquier otro sitio donde se pueda hacer pie.
vagabundear,1. intr. Andar vagabundo.
vagar,1. intr. Tener tiempo y lugar suficiente o necesario para hacer algo.
valer,"1. tr. Amparar, proteger, patrocinar."
valorar,1. tr. Señalar el precio de algo.
vaporizar,"1. tr. Convertir un líquido en vapor, por la acción del calor. U. t. c. prnl."
vapulear,1. tr. Zarandear de un lado a otro a alguien o algo.
variar,1. tr. Hacer que una cosa sea diferente en algo de lo que antes era.
vaticinar,"1. tr. Pronosticar, adivinar, profetizar."
vegetar,"1. intr. Dicho de una planta: Germinar, nutrirse, crecer y aumentarse. U. t. c. prnl."
vejar,"1. tr. Maltratar, molestar, perseguir a alguien, perjudicarle o hacerle padecer."
velar,1. tr. Hacer centinela o guardia por la noche.
vencer,"1. tr. Sujetar, derrotar o rendir al enemigo."
vendar,"1. tr. Atar, ligar o cubrir con una venda."
vender,1. tr. Traspasar a alguien por el precio convenido la propiedad de lo que se posee.
venerar,"1. tr. Respetar en sumo grado a alguien por su santidad, dignidad o grandes virtudes, o a algo por lo que representa o recuerda."
venir,1. intr. Dicho de una persona: caminar1.
ventilar,1. tr. Penetrar el aire o hacerlo correr en algún sitio. U. t. c. prnl.
ventosear,1. intr. Expeler del cuerpo los gases intestinales. U. t. c. prnl.
versificar,1. tr. Poner en verso.
verter,"1. tr. Derramar o vaciar líquidos, y también cosas menudas, como sal, harina, etc. U. t. c. prnl."
vestir,1. tr. Cubrir o adornar el cuerpo con ropa. U. t. c. prnl.
vetar,"1. tr. Poner el veto a una proposición, acuerdo o medida."
viajar,"1. intr. Trasladarse de un lugar a otro, generalmente distante, por cualquier medio de locomoción."
vibrar,"1. tr. Dar un movimiento trémulo a la espada, o a otra cosa larga, delgada y elástica."
viciar,1. tr. Dañar o corromper física o moralmente. U. t. c. prnl.
vigilar,1. tr. Observar algo o a alguien atenta y cuidadosamente. U. t. c. intr.
vigorizar,1. tr. Dar vigor a alguien o algo. U. t. c. prnl.
vilipendiar,1. tr. Despreciar algo o tratar a alguien con vilipendio.
vincular,1. tr. Atar o fundar algo en otra cosa. Andrés vincula sus esperanzas en el favor del ministro.
violar,1. m. Sitio plantado de violetas.
violentar,1. tr. Aplicar medios violentos a cosas o personas para vencer su resistencia.
virar,1. intr. Mudar de dirección en la marcha de un automóvil u otro vehículo semejante.
visitar,1. tr. Ir a ver a alguien en el lugar en que se halla.
vitorear,1. tr. Aplaudir o aclamar con vítores a alguien o algo.
vituperar,1. tr. Criticar o censurar con dureza algo o a alguien.
vivificar,1. tr. Dar vida.
vivir,1. intr. Tener vida.
vociferar,1. tr. Manifestar ligera y jactanciosamente algo.
volar,"1. intr. Ir o moverse por el aire, sosteniéndose con las alas."
volcar,"1. tr. Torcer o inclinar algo parcial o totalmente, de modo que caiga, generalmente haciendo salir su contenido. Volcó la copa. U. t. c. prnl. Tropezó y la copa se volcó."
voltear,1. tr. Dar vueltas a alguien o algo.
volver,1. tr. Dar vuelta o vueltas a algo.
vomitar,1. tr. Arrojar violentamente por la boca lo contenido en el estómago. U. t. c. intr.
vulgarizar,1. tr. Hacer vulgar o común algo. U. t. c. prnl.
yacer,1. intr. Dicho de una persona: Estar echada o tendida.
yuxtaponer,1. tr. Poner algo junto a otra cosa o inmediata a ella. U. t. c. prnl.
zaherir,1. tr. Decir o hacer algo a alguien con lo que se sienta humillado o mortificado.
zambullir,1. tr. Meter debajo del agua con ímpetu o de golpe. U. t. c. prnl.
zapar,1. intr. Trabajar con la zapa (‖ pala).
zarandear,1. tr. zarandar. U. t. c. prnl.
zigzaguear,"1. intr. Serpentear, andar en zigzag."
zumbar,"1. intr. Producir ruido o sonido continuado y bronco, como el que se produce a veces dentro de los mismos oídos."
zurcir,"1. tr. Coser la rotura de una tela, juntando los pedazos con puntadas o pasos ordenados, de modo que la unión resulte disimulada."
zurrar,1. tr. Curtir y adobar las pieles quitándoles el pelo.
